ms,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
194464,23.6749,21.9858,-0.176103,0.1774,-86,2014,-50.64
194564,11.9713,18.7507,-0.264154,0.1568,0,1781,-119.3
194664,5.014,14.8817,-0.176103,0.1424,0,1617,-71.04
194764,3.6795,11.9977,-0.088051,0.1353,0,1537,-13.51
194864,3.9194,9.9932,0,0.1335,0,1516,2.44
194964,4.2082,8.565,0,0.1333,0,1514,2.95
195064,4.2259,7.4813,0,0.1333,0,1514,0.18
195164,4.099,6.6278,0,0.1333,0,1514,-1.3
195264,4.0979,5.9953,0,0.1333,0,1514,-0.01
195364,4.419,5.6213,0,0.1337,63,1519,3.24
195464,4.71,5.4116,0.176103,0.1401,63,1591,2.97
195564,5.5485,5.4983,0.088051,0.1492,63,1696,8.56
195664,8.1746,6.3315,0.176103,0.1595,61,1811,26.8
195764,9.8125,7.3041,0.088051,0.1685,60,1915,16.54
195864,10.9317,8.281,0.088051,0.1758,60,1997,11.42
195964,12.9904,9.587,0.088051,0.181,60,2056,21.01
196064,14.791,11.0005,0,0.1856,0,2108,18.19
196164,14.3748,11.8181,0,0.1854,0,2106,-4.25
196264,13.0572,12.0455,0,0.1854,0,2106,-13.45
196364,12.7027,12.1877,0,0.1854,0,2106,-3.58
196464,11.2066,11.8489,0,0.1854,0,2106,-15.27
196564,8.5938,10.8718,0,0.1862,60,2115,-26.66
196664,7.6223,9.9987,0,0.1901,60,2159,-9.91
196764,9.8558,10.1026,0.088051,0.1949,60,2214,22.56
196864,12.788,10.9572,0,0.197,0,2237,29.92
196964,14.2234,11.8635,0,0.197,0,2237,14.5
197064,12.8943,12.0381,0,0.197,0,2237,-13.56
197164,11.2803,11.7478,0,0.197,0,2237,-16.47
197264,11.1422,11.5877,0,0.197,0,2237,-1.41
197364,10.6966,11.3371,0,0.197,0,2237,-4.5
197464,10.2193,11.0278,0,0.197,0,2237,-4.87
197564,10.9105,11.0417,0,0.197,0,2237,7.05
197664,11.6072,11.2266,0,0.197,0,2237,7.04
197764,10.8738,11.0926,0,0.197,0,2237,-7.48
197864,9.8247,10.71,0,0.1986,60,2255,-10.7
197964,9.4007,10.3562,0,0.2005,60,2277,-4.33
198064,11.5674,10.7944,0,0.2008,60,2280,21.89
198164,16.4888,12.5256,0,0.2007,0,2279,50.22
198264,19.2966,14.3938,-0.088051,0.1961,0,2227,28.65
198364,21.1508,16.199,-0.176103,0.1868,-76,2122,18.73
198464,16.941,16.1214,0,0.1767,0,2007,-42.96
198564,7.1805,13.2761,0,0.173,0,1965,-99.6
198664,6.9907,11.6929,0,0.1732,0,1967,-1.92
198764,7.9203,10.8078,0,0.1732,0,1967,9.48
198864,10.629,10.9324,0,0.1732,0,1967,27.64
198964,16.0531,12.5516,0,0.1732,0,1967,53.7
199064,15.66,13.3041,0,0.1732,0,1967,-3.97
199164,8.7466,10.9009,0,0.1732,0,1967,-39.37
199264,11.8117,11.3201,0,0.1732,0,1967,20.13
199364,11.6054,11.3786,0,0.1732,0,1967,5.74
199464,9.51,10.7805,0,0.1732,60,1967,-18.81
199564,9.4036,10.4296,0.088051,0.177,60,2011,-3.11
199664,11.3412,10.7786,0.088051,0.1839,60,2088,18.6
199764,14.3247,11.8516,0.088051,0.1917,0,2177,30.11
199864,15.3201,12.7809,0,0.1937,0,2200,10.54
199964,14.1339,13.045,0,0.1937,0,2200,-11.81
200064,10.8543,12.2924,0,0.1937,0,2200,-33.25
200164,9.5894,11.5376,0,0.1937,0,2200,-13.02
200264,10.245,11.2554,0,0.1937,0,2200,6.56
200364,10.4455,11.0655,0,0.1937,0,2200,2.06
200464,9.6158,10.6512,0,0.194,60,2203,-8.45
200564,9.1844,10.2575,0.088051,0.1986,60,2255,-4.36
200664,11.5563,10.7305,0.088051,0.205,60,2329,24.19
200764,14.6496,11.9036,0,0.2111,0,2398,31.56
200864,16.1294,13.0525,0,0.2114,0,2401,14.95
200964,14.459,13.2997,0,0.2114,0,2401,-17.04
201064,11.0418,12.5217,0,0.2114,0,2401,-34.87
201164,10.1666,11.8782,0,0.2114,0,2401,-8.93
201264,9.9231,11.3742,0,0.2114,0,2401,-2.46
201364,10.1073,11.069,0,0.2114,0,2401,1.88
201464,10.3059,10.8906,0,0.2119,60,2407,2.03
201564,9.6954,10.5537,0.088051,0.2162,60,2455,-6.17
201664,10.7142,10.6575,0.088051,0.2218,60,2519,10.4
201764,15.3361,12.116,0.088051,0.2268,0,2576,47.16
201864,17.0423,13.4542,0,0.2266,0,2574,17.23
201964,14.6374,13.5997,0,0.2266,0,2574,-24.54
202064,11.3196,12.8223,0,0.2266,0,2574,-33.85
202164,10.7466,12.2676,0,0.2266,0,2574,-5.79
202264,10.6506,11.8573,0,0.2266,0,2574,-0.98
202364,10.3248,11.4538,0,0.2266,0,2574,-3.32
202464,10.1369,11.1129,0,0.2266,0,2574,-1.9
202564,10.0356,10.8372,0,0.2275,60,2584,-1.02
202664,10.2058,10.69,0,0.2311,60,2625,1.74
202764,12.8333,11.39,0,0.2318,0,2633,26.81
202864,21.2731,14.3883,-0.088051,0.2281,-77,2589,85.25
202964,31.3643,19.263,-0.176103,0.2125,-117,2412,102.97
203150,28.9701,24.6558,-0.352206,0.1602,-110,1819,-73.94
203250,20.3955,23.0548,-0.264154,0.1302,-73,1478,-87.5
203350,13.9212,20.3668,-0.088051,0.107,0,1215,-66.06
203450,8.1104,16.9395,-0.176103,0.0922,0,1047,-58.7
203550,5.2975,13.8532,0,0.0848,0,963,-28.7
203650,4.9669,11.6109,0,0.0827,0,939,-3.37
203750,5.024,9.9678,0,0.0828,0,940,0.58
203850,5.4637,8.8693,0,0.0828,0,940,4.44
203950,6.5125,8.3456,0,0.0828,0,940,10.7
204050,6.9561,8.0259,0,0.0828,0,940,4.53
204150,7.1451,7.8175,0.088051,0.0844,60,958,1.91
204250,7.211,7.67,0.088051,0.0908,60,1031,0.67
204350,8.5184,7.9638,0.088051,0.0992,60,1127,13.34
204450,12.1117,9.2254,0.088051,0.108,60,1226,36.3
204550,13.8991,10.5055,0.088051,0.1164,60,1323,18.24
204650,13.8591,11.3414,0,0.1205,0,1369,-0.41
204750,13.4635,11.8472,0,0.1205,0,1369,-4.04
204850,13.1099,12.1408,0,0.1205,0,1369,-3.57
204950,10.9803,11.7175,0,0.1205,0,1369,-21.73
205050,9.9203,11.202,0,0.1205,0,1369,-10.82
205150,9.7427,10.8261,0,0.1227,60,1393,-1.79
205250,9.6779,10.535,0.088051,0.1279,60,1453,-0.66
205350,11.2039,10.7976,0.088051,0.1341,60,1523,15.57
205450,14.3822,11.8924,0,0.1365,0,1550,31.78
205550,15.7806,12.9518,0,0.1366,0,1551,14.27
205650,13.9873,13.0986,0,0.1366,0,1551,-18.3
205750,11.0377,12.399,0,0.1366,0,1551,-27.57
205850,9.5065,11.116,0,0.1366,0,1551,-10.44
205950,9.1798,10.6115,0,0.1366,60,1551,-3.36
206050,9.0518,10.2136,0.088051,0.1396,60,1586,-1.94
206150,10.4825,10.3703,0,0.1459,60,1657,11.77
206251,13.4546,11.3271,0.044026,0.1535,0,1743,28.75
206351,14.4482,12.1695,0,0.1554,0,1765,11.18
206451,12.944,12.2691,0,0.1555,0,1766,-14.55
206551,9.8344,11.4661,0,0.1555,0,1766,-31.34
206651,9.0268,10.8058,0,0.1555,60,1766,-8.47
206751,9.279,10.4398,0.088051,0.1595,60,1811,2.49
206851,10.6296,10.5717,0.088051,0.166,60,1885,13.72
206951,13.543,11.4966,0.088051,0.1728,0,1962,29.68
207051,15.4039,12.5897,0,0.1731,0,1966,18.82
207151,15.4155,13.2969,0,0.1731,0,1966,0.14
207251,11.9639,12.7479,0,0.1731,0,1966,-35.19
207351,9.5604,11.8008,0,0.1731,0,1966,-24.28
207451,8.7419,10.985,0,0.1731,0,1966,-8.36
207551,8.5181,10.3543,0.088051,0.1735,60,1970,-2.28
207651,8.5383,9.9015,0,0.1771,60,2011,0.2
207751,11.3406,10.4364,0.088051,0.1809,60,2054,28.59
207851,18.035,12.7545,0,0.1845,0,2095,68.31
207951,19.9142,14.6618,-0.088051,0.1826,0,2074,18.98
208051,15.3625,14.5525,-0.088051,0.1768,0,2008,-46.44
208151,9.1628,12.8176,0,0.1752,0,1990,-63.26
208251,6.2831,11.004,0,0.1752,0,1990,-29.39
208351,6.698,9.9534,0,0.176,60,1999,4.19
208451,7.6636,9.4413,0,0.1804,60,2049,9.85
208551,10.3968,9.851,0,0.1852,60,2104,27.89
208651,15.4453,11.5651,0.088051,0.1888,0,2144,50.48
208751,17.1279,13.061,0,0.1888,0,2144,17.17
208851,15.9563,13.7116,0,0.1888,0,2144,-11.96
208951,12.2035,13.1,0,0.1888,0,2144,-37.91
209051,9.9617,12.1753,0,0.1888,0,2144,-22.88
209152,10.0029,11.6348,0,0.1888,0,2144,0.42
209252,11.6033,11.7269,0,0.1888,0,2144,16.5
209352,12.7203,12.0451,0,0.1888,0,2144,11.28
209452,11.3052,11.7717,0,0.1888,0,2144,-14.44
209552,9.5393,11.1032,0,0.1888,0,2144,-18.02
209652,8.9394,10.5248,0,0.19,60,2158,-6.06
209752,9.1307,10.1882,0,0.1945,60,2209,1.95
209852,11.5674,10.6853,0.088051,0.1996,60,2267,24.86
209952,15.8312,12.2382,0,0.2015,0,2289,43.07
210052,18.8864,14.0912,0,0.2015,0,2288,30.86
210152,17.7078,14.9217,0,0.2015,0,2288,-12.03
210252,17.1777,15.4526,0,0.2015,0,2288,-5.35
210352,25.7977,18.5776,-0.176103,0.1954,-95,2219,87.96
210452,33.3725,22.7498,-0.176103,0.1772,-125,2012,77.29
210552,28.4265,23.8598,-0.264154,0.1537,-105,1745,-50.47
210652,16.9862,21.4264,-0.176103,0.133,0,1511,-115.56
210752,9.2529,17.8997,-0.088051,0.121,0,1374,-78.91
210852,6.277,14.808,0,0.1155,0,1312,-30.37
210952,5.1679,12.3287,0,0.1147,0,1303,-11.2
211052,5.274,10.5716,0,0.1147,0,1303,1.08
211152,5.7308,9.39,0,0.1147,0,1303,4.66
211252,6.1148,8.5952,0,0.1147,0,1303,3.88
211352,6.3338,8.0435,0,0.1147,0,1303,2.23
211452,6.4943,7.6662,0,0.1176,60,1336,1.62
211552,6.8407,7.4815,0.088051,0.1242,60,1411,3.43
211652,12.2961,9.1415,0.088051,0.1308,60,1486,26.8
211752,15.1656,10.8269,0.088051,0.1376,60,1563,33.77
211852,15.5436,12.0297,0.088051,0.1447,0,1643,9.86
211952,15.0067,12.7404,0,0.1463,0,1662,-4.24
212052,12.9154,12.6534,0,0.1463,0,1662,-20.15
212152,9.4547,11.6374,0,0.1463,0,1662,-34.19
212252,8.16,10.6872,0,0.1464,60,1663,-13.9
212352,7.9256,9.9821,0.044026,0.1502,60,1706,-2.65
212452,9.3939,9.9268,0.088051,0.1571,60,1784,14.6
212552,12.3842,10.7281,0.088051,0.1647,60,1870,30.4
212652,13.8901,11.6127,0.088051,0.1718,0,1951,15.45
212752,14.8877,12.4938,0,0.1727,0,1961,10.2
212852,14.4009,12.9401,0,0.1727,0,1961,-4.89
212952,11.0721,12.2651,0,0.1727,0,1961,-33.93
213052,9.4255,11.4523,0,0.1727,0,1961,-16.65
213152,9.0107,10.8159,0,0.1728,60,1963,-4.2
213252,8.9625,10.3496,0,0.1768,60,2008,-0.49
213352,10.3933,10.4499,0.088051,0.1825,60,2073,14.6
213452,13.5797,11.4315,0,0.1876,0,2131,32.18
213552,15.3594,12.5247,0,0.1875,0,2129,18.16
213652,13.8656,12.7666,0,0.1875,0,2129,-15.24
213752,10.2623,11.9153,0,0.1875,0,2129,-36.77
213852,8.9637,11.0962,0,0.1875,0,2129,-13.12
213952,8.8634,10.5317,0,0.1879,60,2134,-1.02
214052,8.9524,10.1425,0.088051,0.1919,60,2179,0.91
214152,10.7057,10.3929,0,0.1971,60,2239,17.71
214252,14.242,11.5762,0,0.202,0,2294,36.08
214352,15.4779,12.6288,0,0.2018,0,2292,12.61
214452,13.5928,12.752,0,0.2018,0,2292,-19.04
214552,10.0594,11.858,0,0.2018,0,2292,-36.05
214652,8.7204,10.9899,0,0.2018,0,2292,-13.53
214752,8.7094,10.4191,0,0.2027,60,2302,-0.11
214852,8.8355,10.0311,0.088051,0.2075,60,2357,1.29
214952,10.3592,10.2084,0,0.213,60,2419,15.55
215052,14.0338,11.3944,0,0.2158,0,2451,37.5
215152,16.7629,12.9071,0,0.2158,0,2451,27.57
215252,17.0295,13.9544,0,0.2158,0,2451,2.72
215352,15.9081,14.3727,0,0.2158,0,2451,-11.44
215452,15.8876,14.7502,0,0.2158,0,2451,-0.21
215552,15.5153,14.9182,0,0.2158,0,2451,-3.8
215652,13.3056,14.3769,0,0.2158,0,2451,-22.55
215752,10.8466,13.3406,0,0.2158,0,2451,-24.84
215852,9.8482,12.4051,0,0.2158,0,2451,-10.19
215952,9.7072,11.7218,0,0.2158,0,2451,-1.44
216052,9.5525,11.1699,0,0.2158,0,2451,-1.58
216152,9.3373,10.6983,0.088051,0.2174,60,2469,-2.17
216252,9.2345,10.3259,0.088051,0.2224,60,2526,-1.05
216352,10.7135,10.5152,0.088051,0.2283,60,2593,15.09
216452,13.7898,11.5261,0,0.2306,0,2619,31.07
216552,15.2163,12.5379,0,0.2306,0,2619,14.41
216652,13.5847,12.6976,0,0.2306,0,2619,-16.65
216752,10.4804,11.9493,0,0.2306,0,2619,-31.36
216852,9.814,11.3738,0,0.2306,0,2619,-6.8
216952,9.184,10.787,0,0.2327,60,2644,-6.43
217052,8.8894,10.2942,0.088051,0.238,60,2703,-2.98
217152,10.4298,10.4243,0.088051,0.244,60,2771,15.72
217252,13.5455,11.3994,0,0.2454,0,2787,31.79
217352,16.1744,12.7574,0,0.2454,0,2787,26.55
217452,16.9325,13.8486,0,0.2454,0,2787,7.58
217552,10.8752,12.6413,0,0.2454,0,2787,-31.94
217652,10.5542,12.0994,0,0.2454,0,2787,-11.73
217752,10.8636,11.8098,0,0.2454,0,2787,1.64
217852,13.5696,12.4189,0,0.2454,0,2787,24.35
217952,16.6602,13.6724,0,0.2454,0,2787,30.86
218052,13.64,13.4755,0,0.2454,0,2787,-27.32
218152,10.5843,12.5617,0,0.2454,0,2787,-31.17
218252,10.1991,11.947,0,0.2454,0,2787,-4.54
218352,11.0626,11.7799,0,0.2454,0,2787,8.64
218452,11.2116,11.6471,0,0.2454,0,2787,1.57
218552,11.8054,11.7238,0,0.2454,0,2787,6.03
218652,15.6491,12.9453,0,0.2454,0,2787,38.72
218752,17.6577,14.249,0,0.2454,0,2787,20.54
218852,14.0536,13.9749,0,0.2454,0,2787,-36.7
218952,11.573,13.2194,0,0.2454,0,2787,-25.07
219052,11.5385,12.797,0,0.2454,0,2787,-0.37
219152,13.5337,13.1059,0,0.2454,0,2787,20.35
219252,15.4773,13.8202,0,0.2454,0,2787,19.63
219352,18.0298,15.0321,0,0.2454,0,2787,26.05
219452,19.1706,16.138,0,0.2454,0,2787,11.64
219552,19.8328,17.1031,-0.088051,0.2441,0,2772,6.69
219652,19.805,17.7769,-0.088051,0.2376,0,2698,-0.28
219752,15.9564,17.0812,0,0.2315,0,2629,-39.27
219852,8.3176,14.4129,0,0.2292,0,2603,-77.95
219952,6.1575,12.214,0,0.2292,0,2603,-21.82
220052,11.2359,12.2869,0,0.2292,0,2603,51.82
220152,15.5524,13.3731,0,0.2292,0,2603,44.05
220252,16.779,14.3012,0,0.2292,0,2603,12.39
220352,16.2492,14.7551,0,0.2292,0,2603,-5.41
220452,13.0709,14.1354,0,0.2292,0,2603,-32.43
220552,10.8125,13.1635,0,0.2292,0,2603,-22.58
220652,8.9881,12.0056,0,0.2292,0,2603,-18.81
220752,8.0658,10.963,0,0.2292,0,2603,-9.41
220852,8.711,10.4403,0,0.2308,60,2621,6.58
220952,11.7209,10.9486,0,0.2334,0,2651,30.4
221052,12.6385,11.4284,0,0.2334,0,2651,9.36
221152,13.8965,12.1241,0,0.2334,0,2651,12.84
221252,11.0049,11.6636,0,0.2334,0,2651,-29.21
221352,10.062,11.2043,0,0.2334,0,2651,-9.62
221452,10.0916,10.928,0,0.2334,0,2651,0.3
221552,9.9035,10.6601,0,0.2348,60,2667,-1.9
221652,9.6067,10.3782,0,0.2397,60,2722,-3.03
221752,11.0494,10.6362,0.088051,0.2454,60,2787,14.72
221852,14.4809,11.8118,-0.088051,0.2482,0,2819,35.02
221952,16.2633,13.0361,0,0.2482,0,2819,18
222052,14.9405,13.4295,0,0.2482,0,2819,-13.5
222152,11.6882,12.7909,0,0.2482,0,2819,-33.19
222252,10.325,12.0892,0,0.2482,0,2819,-13.77
222352,9.8591,11.5026,0,0.2482,0,2819,-4.75
222452,9.5513,10.9955,0,0.2482,0,2819,-3.14
222552,9.5346,10.6292,0.088051,0.2503,60,2843,-0.17
222652,9.6288,10.385,0,0.2557,60,2905,0.96
222752,11.2735,10.7099,0.088051,0.2622,60,2979,16.78
222852,14.3133,11.8008,0,0.2646,0,3005,30.7
222952,15.6403,12.8436,0,0.2647,0,3006,13.54
223052,14.5587,13.2047,0,0.2647,0,3006,-11.04
223152,12.1025,12.7757,0,0.2647,0,3006,-25.06
223252,11.3554,12.3739,0,0.2647,0,3006,-7.47
223352,10.9672,11.7707,0,0.2647,0,3006,-2.05
223452,10.7511,11.5023,0,0.2647,0,3006,-2
223552,10.6321,11.2773,0,0.2647,0,3006,-1.52
223652,10.6256,11.114,0,0.2647,0,3006,-0.27
223752,10.8606,11.0653,0,0.2647,0,3006,2.05
223852,11.1564,11.1066,0,0.2647,0,3006,2.97
223952,11.2317,11.1426,0,0.2647,0,3006,0.86
224052,10.9847,11.0877,0,0.2647,0,3006,-2.42
224152,10.827,11.0126,0,0.2647,0,3006,-1.61
224252,10.7598,10.9452,0,0.2647,0,3006,-0.69
224352,10.6205,10.8553,0,0.2648,60,3007,-1.41
224452,10.6311,10.7999,0,0.268,60,3044,0.1
224552,12.4789,11.3352,0,0.2736,0,3107,18.8
224652,15.9536,12.7069,0,0.2742,0,3114,35.42
224752,15.5144,13.3813,0,0.2742,0,3114,-4.38
224852,12.4948,12.971,0,0.2742,0,3114,-30.79
224952,11.3018,12.4791,0,0.2742,0,3114,-12.18
225052,11.2292,12.1621,0,0.2742,0,3114,-0.74
225152,11.0665,11.878,0,0.2742,0,3114,-1.66
225252,10.8652,11.6122,0,0.2742,0,3114,-2.05
225352,10.7034,11.3749,0,0.2742,0,3114,-1.65
225452,10.915,11.2732,0,0.2742,0,3114,2.14
225552,11.2984,11.3034,0,0.2742,0,3114,3.91
225652,11.4438,11.3476,0,0.2742,0,3114,1.48
225752,11.1557,11.2816,0,0.2742,0,3114,-2.91
225852,12.8101,11.7672,0,0.2741,0,3113,16.88
225952,25.6376,16.0365,-0.088051,0.2717,-94,3086,130.89
226308,18.936,30.2272,-0.352206,0.173,-110,1965,-203.5
226408,10.2165,24.6796,-0.264154,0.1452,0,1649,-97.98
226508,5.7459,19.6667,-0.176103,0.1275,0,1448,-48.4
226608,4.4973,15.7963,0,0.1179,0,1339,-14.15
226708,4.63,13.013,0,0.114,0,1295,1.01
226808,5.215,11.1001,0,0.1138,0,1292,5.91
226908,6.3176,9.9734,0,0.1138,0,1292,11.2
227008,7.2291,9.3443,0.088051,0.1151,60,1307,9.22
227108,8.5608,9.2317,0.088051,0.1215,60,1380,13.58
227208,9.7353,9.431,0.088051,0.1283,60,1457,11.87
227308,13.4382,10.6642,0.088051,0.1332,60,1513,37.36
227505,21.7466,15.4951,-0.088051,0.1293,0,1467,24.23
227605,20.4909,16.6656,-0.176103,0.116,-73,1317,-12.78
227705,10.8957,14.6234,-0.088051,0.1,0,1135,-96.87
227805,4.4195,11.6677,-0.088051,0.0895,0,1016,-66.1
227905,2.5057,9.2576,-0.088051,0.0852,0,968,-19.54
228005,2.5559,7.5853,0,0.0851,0,967,0.5
228105,2.8668,6.4251,0,0.0851,0,967,3.17
228205,3.1818,5.6339,0,0.0851,0,967,3.21
228305,4.1812,5.3332,0,0.0851,0,967,10.1
228405,5.5517,5.4735,0,0.0851,0,967,13.98
228505,6.7031,5.8528,0.088051,0.0855,62,971,11.75
228605,7.2198,6.2269,0.088051,0.0912,61,1036,5.27
228705,8.1506,6.766,0,0.0996,60,1132,9.4
228805,11.5231,8.1661,0.088051,0.1081,60,1228,34.41
228905,13.8384,9.7288,0.088051,0.1165,60,1323,23.63
229005,14.0316,10.8166,0.088051,0.1241,60,1409,1.95
229105,14.1554,11.659,0,0.1298,0,1474,1.26
229206,14.7785,12.4778,0,0.1295,0,1471,6.36
229306,14.2598,12.8909,0,0.1295,0,1471,-5.24
229406,11.15,12.2613,0,0.1295,0,1471,-31.73
229506,9.4436,11.4502,0,0.1295,0,1471,-17.41
229606,8.7207,10.7227,0.088051,0.1306,60,1483,-7.3
229706,9.0611,10.3285,0.088051,0.1352,60,1535,3.47
229806,11.2065,10.6821,0.088051,0.1406,60,1597,21.89
229906,14.8197,11.9423,0,0.1431,0,1625,36.87
230006,17.931,13.634,0,0.1431,0,1625,31.43
230106,19.8161,15.2973,-0.088051,0.1397,0,1586,19.24
230206,17.8114,15.8005,0,0.1345,0,1527,-20.46
230306,13.6398,14.9996,0,0.1337,0,1518,-42.14
230406,8.6237,13.0921,0,0.1337,0,1518,-50.67
230506,6.0886,11.1828,0,0.1337,0,1518,-25.87
230606,5.7421,9.801,0.088051,0.136,60,1545,-3.5
230706,5.8062,8.8063,0,0.1414,60,1606,0.65
230806,7.7823,8.6738,0.088051,0.1458,60,1656,20.16
230906,15.0744,10.7297,0,0.1515,60,1721,73.66
231045,16.651,13.9378,0,0.1477,0,1676,-32.13
231145,12.0743,13.1858,0,0.143,0,1624,-46.69
231245,7.4156,11.4521,0,0.1427,0,1621,-47.06
231345,6.2506,10.0789,0,0.143,60,1625,-11.9
231445,6.5956,9.2296,0,0.1477,60,1677,3.52
231545,8.6353,9.2085,0.088051,0.1538,60,1747,20.6
231645,13.0964,10.4593,0.088051,0.1605,60,1823,45.52
231745,14.6648,11.6087,0,0.1664,0,1890,16.01
231845,15.8838,12.7537,0,0.1665,0,1891,12.31
231945,14.2323,13.0201,0,0.1665,0,1891,-16.85
232045,10.835,12.2615,0,0.1665,0,1891,-34.67
232145,9.3467,11.4398,0,0.1665,0,1891,-15.19
232245,8.4845,10.6471,0,0.1671,60,1898,-8.71
232345,8.6215,10.1492,0,0.1715,60,1949,1.38
232445,11.1616,10.5611,0.088051,0.1777,60,2018,26.19
232545,14.4689,11.7447,0,0.1826,0,2074,33.41
232645,15.1705,12.645,0,0.1825,0,2073,7.16
232745,14.0408,12.9234,0,0.1825,0,2073,-11.53
232845,11.0692,12.2741,0,0.1825,0,2073,-30.02
232945,9.7469,11.5596,0,0.1825,0,2073,-13.49
233046,9.3431,10.9803,0,0.1825,0,2073,-4.12
233146,9.0433,10.4773,0,0.1836,60,2086,-3.03
233246,9.1407,10.1492,0,0.1881,60,2137,0.99
233346,11.1522,10.5257,0.088051,0.1933,60,2195,20.52
233446,14.6854,11.7864,0,0.1965,0,2232,36.05
233546,16.1882,12.9808,0,0.1965,0,2232,15.18
233646,14.0084,13.1014,0,0.1965,0,2232,-22.24
233746,10.1309,12.1165,0,0.1965,0,2232,-39.57
233846,9.0602,11.2855,0,0.1965,0,2232,-10.81
233946,9.03,10.7197,0.088051,0.1983,60,2252,-0.31
234046,9.2318,10.3604,0.088051,0.2037,60,2313,2.06
234146,10.9287,10.6085,0.088051,0.2099,60,2384,17.14
234246,13.8464,11.6003,0,0.213,0,2419,29.77
234346,15.3109,12.6195,0,0.2129,0,2418,14.94
234446,14.3629,12.9961,0,0.2129,0,2418,-9.67
234546,11.3855,12.4074,0,0.2129,0,2418,-30.07
234646,11.0532,12.048,0,0.2129,0,2418,-3.39
234746,12.7211,12.3205,0,0.2129,0,2418,17.02
234846,12.744,12.4278,0,0.2129,0,2418,0.23
234946,10.3182,11.7488,0,0.2129,0,2418,-24.75
235046,9.141,11.0233,0,0.2129,0,2418,-12.01
235146,8.9208,10.4839,0,0.215,60,2442,-2.22
235246,9.1137,10.1534,0,0.2193,60,2491,1.97
235346,12.1875,10.8541,0.088051,0.2243,60,2547,31.37
235446,17.0963,12.7214,0,0.2257,0,2563,47.66
235546,14.8821,14.1581,0,0.2257,0,2563,0.54
235646,10.6398,13.0134,0,0.2257,0,2563,-40.41
235746,9.679,12.1197,0,0.2257,0,2563,-20.33
235846,9.228,11.3686,0,0.2257,0,2563,-5.51
235947,9.2133,10.8289,0,0.2257,60,2563,-0.6
236047,9.529,10.5236,0,0.2286,60,2596,3
236147,11.2587,10.8155,0,0.2336,60,2654,17.19
236247,14.5428,11.9526,0,0.2391,0,2716,33.13
236347,15.7618,12.9811,0,0.2397,0,2722,12.6
236447,14.3045,13.2209,0,0.2397,0,2722,-14.67
236547,11.0431,12.4726,0,0.2397,0,2722,-33.18
236647,11.5037,12.2592,0,0.2397,0,2722,4.58
236747,16.1869,13.5338,0,0.2397,0,2722,47.23
236847,19.3635,15.1897,-0.088051,0.239,0,2714,32.43
236947,16.5521,15.3546,-0.088051,0.2326,0,2642,-28.64
237047,11.3495,14.0282,-0.088051,0.2296,0,2607,-52.54
237147,7.3799,12.118,0,0.2294,0,2605,-40.51
237247,8.1252,11.1664,0,0.2294,0,2605,7.6
237347,11.1904,11.364,0,0.2294,0,2605,30.96
237447,14.3158,12.2973,0,0.2294,0,2605,31.89
237547,13.7397,12.6219,0,0.2294,0,2605,-5.88
237647,11.6431,12.2461,0,0.2294,0,2605,-21.18
237747,11.8622,12.1638,0,0.2294,0,2605,2.24
237847,13.1451,12.4893,0,0.2294,0,2605,13.09
237947,16.1505,13.5925,0,0.2294,0,2605,30.67
238047,18.6906,15.0258,0,0.2294,0,2605,25.66
238147,17.598,15.6005,0,0.2294,0,2605,-11.15
238247,13.4574,14.806,0,0.2294,0,2605,-42.25
238347,10.8025,13.6392,0,0.2294,0,2605,-26.82
238447,9.2608,12.4482,0,0.2294,0,2605,-15.73
238547,8.749,11.4914,0,0.2294,0,2605,-5.22
238647,8.7875,10.8178,0.088051,0.2304,60,2617,0.39
238747,8.8995,10.3453,0.088051,0.2346,60,2664,1.14
238848,11.1784,10.696,0,0.2385,60,2709,23.25
238948,16.402,12.449,0,0.2405,0,2731,53.3
239048,20.7665,14.8011,-0.088051,0.2374,-75,2696,44.09
239148,19.387,15.8614,0,0.2278,-120,2587,-14.08
239248,12.5553,14.6079,0,0.2203,0,2502,-69.71
239348,6.7922,12.2938,0,0.2179,0,2475,-58.21
239448,5.2099,10.4239,0,0.2179,0,2475,-16.15
239548,5.166,9.1067,0,0.2179,0,2475,-0.45
239648,5.566,8.2465,0,0.2179,0,2475,4.04
239748,5.8263,7.6577,0,0.2179,0,2475,2.66
239848,6.0897,7.2822,0,0.2179,0,2475,2.69
239948,6.5119,7.116,0.088051,0.2198,60,2496,4.27
240048,6.8536,7.0717,0,0.2259,60,2566,3.49
240148,8.1567,7.4244,0,0.232,60,2635,13.3
240248,12.4664,8.9543,0,0.2376,60,2699,43.98
240348,15.6749,10.835,0,0.2427,60,2756,32.41
240448,16.966,12.4484,-0.088051,0.2441,0,2772,13.17
240548,17.9423,13.8829,0,0.2442,0,2773,9.96
240648,15.4744,14.1265,0,0.2442,0,2773,-24.93
240748,11.0499,13.0808,0,0.2442,0,2773,-45.15
240848,9.3135,12.0305,0,0.2442,0,2773,-17.72
240948,8.6629,11.1479,0,0.2442,0,2773,-6.57
241048,8.2788,10.4066,0,0.2468,60,2804,-3.92
241148,8.2068,9.8522,0.088051,0.252,60,2862,-0.73
241248,10.1147,10.037,0,0.2559,60,2906,18.52
241348,21.0506,14.3124,0,0.2561,-140,2908,56.39
